,Title,Year,Authors,Journal,Journal Acronym
113,Randomized Security Patrolling for Link Flooding Attack Detection.,2020,"Xiaobo Ma, Bo An, Mengchen Zhao, Xiapu Luo, Lei Xue, Zhenhua Li, Tony T. N. Miu, Xiaohong Guan", 17: 795-812 ,tdsc
114,Context-Aware Reliable Crowdsourcing in Social Networks.,2020,"Jiuchuan Jiang, Bo An, Yichuan Jiang, Donghui Lin", 50: 617-632 ,tsmc
115,Computing Team-Maxmin Equilibria in Zero-Sum Multiplayer Extensive-Form Games.,2020,"Youzhi Zhang, Bo An", AAAI 2020: 2318-2325,aaai
116,We Mind Your Well-Being: Preventing Depression in Uncertain Social Networks by Sequential Interventions.,2020,"Aye Phyu Phyu Aung, Xinrun Wang, Bo An, Xiaoli Li", ICAPS 2020: 499-507,aips
117,Combating Noisy Labels by Agreement: A Joint Training Method with Co-Regularization.,2020,"Hongxin Wei, Lei Feng, Xiangyu Chen, Bo An", CVPR 2020: 13723-13732,cvpr
118,Context-Aware Multi-agent Coordination with Loose Couplings and Repeated Interaction.,2020,"Feifei Lin, Xu He, Bo An", DAI 2020: 103-125,dai2
119,Battery Management for Automated Warehouses via Deep Reinforcement Learning.,2020,"Yanchen Deng, Bo An, Zongmin Qiu, Liuxi Li, Yong Wang, Yinghui Xu", DAI 2020: 126-139,dai2
120,User detection of threats with different security measures.,2020,"Yoav Ben Yaakov, Joachim Meyer, Xinrun Wang, Bo An", ICHMS 2020: 1-6,ichms
121,Learning Expensive Coordination: An Event-Based Deep RL Approach.,2020,"Zhenyu Shi, Runsheng Yu, Xinrun Wang, Rundong Wang, Youzhi Zhang, Hanjiang Lai, Bo An", ICLR 2020,iclr
122,Learning with Multiple Complementary Labels.,2020,"Lei Feng, Takuo Kaneko, Bo Han, Gang Niu, Bo An, Masashi Sugiyama", ICML 2020: 3072-3081,icml
123,Learning Efficient Multi-agent Communication: An Information Bottleneck Approach.,2020,"Rundong Wang, Xu He, Runsheng Yu, Wei Qiu, Bo An, Zinovi Rabinovich", ICML 2020: 9908-9918,icml
124,Converging to Team-Maxmin Equilibria in Zero-Sum Multiplayer Games.,2020,"Youzhi Zhang, Bo An", ICML 2020: 11033-11043,icml
125,Speeding Up Incomplete GDL-based Algorithms for Multi-agent Optimization with Dense Local Utilities.,2020,"Yanchen Deng, Bo An", IJCAI 2020: 31-38,ijcai
126,Dinkelbach-Type Algorithm for Computing Quantal Stackelberg Equilibrium.,2020,"Jakub Cerný, Viliam Lisý, Branislav Bosanský, Bo An", IJCAI 2020: 246-253,ijcai
127,Can Cross Entropy Loss Be Robust to Label Noise?,2020,"Lei Feng, Senlin Shu, Zhuoyi Lin, Fengmao Lv, Li Li, Bo An","Lei Feng, Senlin Shu, Zhuoyi Lin, Fengmao Lv, Li Li, Bo An: Can Cross Entropy Loss Be Robust to Label Noise? IJCAI 2020: 2206-2212",ijcai
128,I²HRL: Interactive Influence-based Hierarchical Reinforcement Learning.,2020,"Rundong Wang, Runsheng Yu, Bo An, Zinovi Rabinovich", IJCAI 2020: 3131-3138,ijcai
129,Provably Consistent Partial-Label Learning.,2020,"Lei Feng, Jiaqi Lv, Bo Han, Miao Xu, Gang Niu, Xin Geng, Bo An, Masashi Sugiyama", NeurIPS 2020,nips
130,Contextual User Browsing Bandits for Large-Scale Online Mobile Recommendation.,2020,"Xu He, Bo An, Yanghua Li, Haikai Chen, Qingyu Guo, Xin Li, Zhirong Wang", RecSys 2020: 63-72,recsys
131,Learning to Collaborate in Multi-Module Recommendation via Multi-Agent Reinforcement Learning without Communication.,2020,"Xu He, Bo An, Yanghua Li, Haikai Chen, Rundong Wang, Xinrun Wang, Runsheng Yu, Xin Li, Zhirong Wang", RecSys 2020: 210-219,recsys
132,Finite State Machines Play Extensive-Form Games.,2020,"Jakub Cerný, Branislav Bosanský, Bo An", EC 2020: 509-533,sigecom
133,Learning Behaviors with Uncertain Human Feedback.,2020,"Xu He, Haipeng Chen, Bo An", UAI 2020: 131-140,uai
134,"Proceedings of the 19th International Conference on Autonomous Agents and Multiagent Systems, AAMAS '20, Auckland, New Zealand, May 9-13, 2020.",2020,"Amal El Fallah Seghrouchni, Gita Sukthankar, Bo An, Neil Yorke-Smith"," International Foundation for Autonomous Agents and Multiagent Systems 2020, ISBN 978-1-4503-7518-4 ",atal
135,Combating noisy labels by agreement: A joint training method with co-regularization.,2020,"Hongxin Wei, Lei Feng, Xiangyu Chen, Bo An",02752 ,corr
136,Learning Behaviors with Uncertain Human Feedback.,2020,"Xu He, Haipeng Chen, Bo An",04201 ,corr
137,Provably Consistent Partial-Label Learning.,2020,"Lei Feng, Jiaqi Lv, Bo Han, Miao Xu, Gang Niu, Xin Geng, Bo An, Masashi Sugiyama",08929 ,corr
138,Contextual User Browsing Bandits for Large-Scale Online Mobile Recommendation.,2020,"Xu He, Bo An, Yanghua Li, Haikai Chen, Qingyu Guo, Xin Li, Zhirong Wang",09368 ,corr
139,Learning to Collaborate in Multi-Module Recommendation via Multi-Agent Reinforcement Learning without Communication.,2020,"Xu He, Bo An, Yanghua Li, Haikai Chen, Rundong Wang, Xinrun Wang, Runsheng Yu, Xin Li, Zhirong Wang",09369 ,corr
140,Computing Ex Ante Coordinated Team-Maxmin Equilibria in Zero-Sum Multiplayer Extensive-Form Games.,2020,"Youzhi Zhang, Bo An",12629 ,corr
141,Complexity and Algorithms for Exploiting Quantal Opponents in Large Two-Player Games.,2020,"David Milec, Jakub Cerný, Viliam Lisý, Bo An",14521 ,corr
142,Pointwise Binary Classification with Pairwise Confidence Comparisons.,2020,"Lei Feng, Senlin Shu, Nan Lu, Bo Han, Miao Xu, Gang Niu, Bo An, Masashi Sugiyama",01875 ,corr
143,SemiNLL: A Framework of Noisy-Label Learning by Semi-Supervised Learning.,2020,"Zhuowei Wang, Jing Jiang, Bo Han, Lei Feng, Bo An, Gang Niu, Guodong Long",00925 ,corr
