,Title,Year,Authors,Journal,Journal Acronym
39,Resilience Bounds of Network Clock Synchronization with Fault Correction.,2020,"Linshan Jiang, Rui Tan, Arvind Easwaran", Networks 16: 38:1-38:30 ,tosn
40,Scheduling Parallel Real-Time Tasks on the Minimum Number of Processors.,2020,"Hyeonjoong Cho, Chulgoo Kim, Joohyung Sun, Arvind Easwaran, Ju-Derk Park, Byeong-Cheol Choi", 31: 171-186 ,tpds
41,"Blockchain, what time is it? Trustless Datetime Synchronization for IoT.",2020,"Emanuel Regnath, Nitin Shivaraman, Shanker Shreejith, Arvind Easwaran, Sebastian Steinhorst", COINS 2020: 1-6,coins
42,Real-Time Energy Monitoring in IoT-enabled Mobile Devices.,2020,"Nitin Shivaraman, Seima Saki, Zhiwei Liu, Saravanan Ramanathan, Arvind Easwaran, Sebastian Steinhorst", DATE 2020: 991-994,date
43,Efficient Multi-Class Out-of-Distribution Reasoning for Perception Based Networks: Work-in-Progress.,2020,"Shreyas Ramakrishna, Zahra RahimiNasab, Arvind Easwaran, Abhishek Dubey", EMSOFT 2020: 40-42,emsoft
44,DeCoRIC: Decentralized Connected Resilient IoT Clustering.,2020,"Nitin Shivaraman, Saravanan Ramanathan, Shanker Shreejith, Arvind Easwaran, Sebastian Steinhorst", ICCCN 2020: 1-10,icccn
45,A Game-Theoretic Approach to Secure Estimation and Control for Cyber-Physical Systems with a Digital Twin.,2020,"Zhiheng Xu, Arvind Easwaran", ICCPS 2020: 20-29,iccps
46,WiP Abstract: Mobility-based Load Balancing for IoT-enabled Devices in Smart Grids.,2020,"Nitin Shivaraman, Jakob Fittler, Saravanan Ramanathan, Arvind Easwaran, Sebastian Steinhorst", ICCPS 2020: 192-193,iccps
47,Poster Abstract: C-Sync: The Resilient Time Synchronization Protocol.,2020,"Nitin Shivaraman, Patrick Schuster, Saravanan Ramanathan, Arvind Easwaran, Sebastian Steinhorst", IPSN 2020: 333-334,ipsn
48,Authentication Protocol for Secure Automotive Systems: Benchmarking Post-Quantum Cryptography.,2020,"Prasanna Ravi, Vijaya Kumar Sundar, Anupam Chattopadhyay, Shivam Bhasin, Arvind Easwaran", ISCAS 2020: 1-5,iscas
49,Out-of-Distribution Detection in Multi-Label Datasets using Latent Space of β-VAE.,2020,"Vijaya Kumar Sundar, Shreyas Ramakrishna, Zahra RahimiNasab, Arvind Easwaran, Abhishek Dubey", SP  2020: 250-255,sp
50,A Scenario-based Branch-and-Bound Approach for MES Scheduling in Urban Buildings.,2020,"Mainak Dan, Seshadhri Srinivasan, Suresh Sundaram, Arvind Easwaran, Luigi Glielmo",03750 ,corr
51,Efficient Schedulability Test for Dynamic-Priority Scheduling of Mixed-Criticality Real-Time Systems.,2020,"Xiaozhe Gu, Arvind Easwaran",05160 ,corr
52,Multi-Rate Fluid Scheduling of Mixed-Criticality Systems on Multiprocessors.,2020,"Saravanan Ramanathan, Arvind Easwaran, Hyeonjoong Cho",05168 ,corr
53,Combining Task-level and System-level Scheduling Modes for Mixed Criticality Systems.,2020,"Jalil Boudjadar, Saravanan Ramanathan, Arvind Easwaran, Ulrik Nyman",05442 ,corr
54,Demand-based Scheduling of Mixed-Criticality Sporadic Tasks on One Processor.,2020,Arvind Easwaran,05444 ,corr
55,Utilization Difference Based Partitioned Scheduling of Mixed-Criticality Systems.,2020,"Saravanan Ramanathan, Arvind Easwaran",05445 ,corr
56,Dynamic Budget Management with Service Guarantees for Mixed-Criticality Systems.,2020,"Xiaozhe Gu, Arvind Easwaran",08364 ,corr
57,Out-of-Distribution Detection in Multi-Label Datasets using Latent Space of β-VAE.,2020,"Vijaya Kumar Sundar, Shreyas Ramakrishna, Zahra RahimiNasab, Arvind Easwaran, Abhishek Dubey",08740 ,corr
58,TiLA: Twin-in-the-Loop Architecture for Cyber-Physical Production Systems.,2020,"HeeJong Park, Arvind Easwaran, Sidharta Andalam",09370 ,corr
59,Resource Efficient Isolation Mechanisms in Mixed-Criticality Scheduling.,2020,"Xiaozhe Gu, Arvind Easwaran, Kieu-My Phan, Insik Shin",02400 ,corr
60,Optimal Virtual Cluster-based Multiprocessor Scheduling.,2020,"Arvind Easwaran, Insik Shin, Insup Lee",02439 ,corr
61,Contract-based Hierarchical Resilience Management for Cyber-Physical Systems.,2020,"Mohammad Shihabul Haque, Daniel Jun Xian Ng, Arvind Easwaran, Karthik Thangamariappan",04441 ,corr
62,Contract-based Methodology for Developing Resilient Cyber-Infrastructure in the Industry 4.0 Era.,2020,"Sidharta Andalam, Daniel Jun Xian Ng, Arvind Easwaran, Karthik Thangamariappan",04442 ,corr
63,CLAIR: A Contract-based Framework for Developing Resilient CPS Architectures.,2020,"Sidharta Andalam, Daniel Jun Xian Ng, Arvind Easwaran, Karthik Thangamariappan",04444 ,corr
64,Demo Abstract: Contract-based Hierarchical Resilience Framework for Cyber-Physical Systems.,2020,"Daniel Jun Xian Ng, Arvind Easwaran, Sidharta Andalam",04477 ,corr
65,Automatic Generation of Hierarchical Contracts for Resilience in Cyber-Physical Systems.,2020,"Zhiheng Xu, Daniel Jun Xian Ng, Arvind Easwaran",05761 ,corr
66,Managing Industrial Communication Delays with Software-Defined Networking.,2020,"Rutvij H. Jhaveri, Rui Tan, Arvind Easwaran, Sagar V. Ramani",06368 ,corr
67,DeCoRIC: Decentralized Connected Resilient IoT Clustering.,2020,"Nitin Shivaraman, Saravanan Ramanathan, Shanker Shreejith, Arvind Easwaran, Sebastian Steinhorst",14072 ,corr
68,A Survey on Time-Sensitive Resource Allocation in the Cloud Continuum.,2020,"Saravanan Ramanathan, Nitin Shivaraman, Seima Suryasekaran, Arvind Easwaran, Etienne Borde, Sebastian Steinhorst",14559 ,corr
69,Real-Time Energy Monitoring in IoT-enabled Mobile Devices.,2020,"Nitin Shivaraman, Seima Saki, Zhiwei Liu, Saravanan Ramanathan, Arvind Easwaran, Sebastian Steinhorst",14804 ,corr
70,Resilience Bounds of Network Clock Synchronization with Fault Correction.,2020,"Linshan Jiang, Rui Tan, Arvind Easwaran",15832 ,corr
71,PAC Model Checking of Black-Box Continuous-Time Dynamical Systems.,2020,"Bai Xue, Miaomiao Zhang, Arvind Easwaran, Qin Li",10141 ,corr
