,Title,Year,Authors,Journal,Journal Acronym
68,DualCF: Efficient Model Extraction Attack from Counterfactual Explanations.,2022,"Yongjie Wang, Hangwei Qian, Chunyan Miao", FAccT 2022: 1318-1329,fat
69,Optimal Targeted Advertising Strategy for Secure Wireless Edge Metaverse.,2022,"Hongyang Du, Dusit Niyato, Chunyan Miao, Jiawen Kang, Dong In Kim", GLOBECOM 2022: 4346-4351,globecom
70,Stochastic Resource Allocation in Quantum Key Distribution for Secure Federated Learning.,2022,"Minrui Xu, Wei Chong Ng, Dusit Niyato, Han Yu, Chunyan Miao, Dong In Kim, Xuemin Sherman Shen", GLOBECOM 2022: 4377-4382,globecom
71,A Comparison of Web Services for Sentiment Analysis in Digital Mental Health Interventions.,2022,"Benny Toh Hsiang Tan, Sufang Lim, Yang Qiu, Chunyan Miao", HCI  2022: 389-407,hci
72,Economics of Semantic Communication System in Wireless Powered Internet of Things.,2022,"Zi Qin Liew, Yanyu Cheng, Wei Yang Bryan Lim, Dusit Niyato, Chunyan Miao, Sumei Sun", ICASSP 2022: 8637-8641,icassp
73,Evolutionary Model Owner Selection for Federated Learning with Heterogeneous Privacy Budgets.,2022,"Wei Yang Bryan Lim, Jer Shyuan Ng, Jiangtian Nie, Qin Hu, Zehui Xiong, Dusit Niyato, Chunyan Miao", ICC 2022: 980-985,icc
74,A Dynamic Resource Allocation Framework for Synchronizing Metaverse with IoT Service and Data.,2022,"Yue Han, Dusit Niyato, Cyril Leung, Chunyan Miao, Dong In Kim", ICC 2022: 1196-1201,icc
75,UAV-assisted Wireless Power Charging for Efficient Hybrid Coded Edge Computing Network.,2022,"Jer Shyuan Ng, Wei Chong Ng, Wei Yang Bryan Lim, Zehui Xiong, Dusit Niyato, Cyril Leung, Chunyan Miao", ICC 2022: 4037-4042,icc
76,Unified Resource Allocation Framework for the Edge Intelligence-Enabled Metaverse.,2022,"Wei Chong Ng, Wei Yang Bryan Lim, Jer Shyuan Ng, Zehui Xiong, Dusit Niyato, Chunyan Miao", ICC 2022: 5214-5219,icc
77,Wireless Edge-Empowered Metaverse: A Learning-Based Incentive Mechanism for Virtual Reality.,2022,"Minrui Xu, Dusit Niyato, Jiawen Kang, Zehui Xiong, Chunyan Miao, Dong In Kim", ICC 2022: 5220-5225,icc
78,On Non-Random Missing Labels in Semi-Supervised Learning.,2022,"Xinting Hu, Yulei Niu, Chunyan Miao, Xian-Sheng Hua, Hanwang Zhang", ICLR 2022,iclr
79,SimMC: Simple Masked Contrastive Learning of Skeleton Representations for Unsupervised Person Re-Identification.,2022,"Haocong Rao, Chunyan Miao", IJCAI 2022: 1290-1297,ijcai
80,Enhancing Sequential Recommendation with Graph Contrastive Learning.,2022,"Yixin Zhang, Yong Liu, Yonghui Xu, Hao Xiong, Chenyi Lei, Wei He, Lizhen Cui, Chunyan Miao", IJCAI 2022: 2398-2405,ijcai
81,CCLF: A Contrastive-Curiosity-Driven Learning Framework for Sample-Efficient Reinforcement Learning.,2022,"Chenyu Sun, Hangwei Qian, Chunyan Miao", IJCAI 2022: 3444-3450,ijcai
82,Pre-Training 3D Convolutional Neural Networks for Prodromal Alzheimer's Disease Classification.,2022,"Hongchao Jiang, Chunyan Miao", IJCNN 2022: 1-8,ijcnn
83,Missing Value Imputation for Diabetes Prediction.,2022,"Fei Luo, Hangwei Qian, Di Wang, Xu Guo, Yan Sun, Eng Sing Lee, Hui Hwang Teong, Ray Tian Rui Lai, Chunyan Miao", IJCNN 2022: 1-8,ijcnn
84,CD-SLFN: A Curiosity-Driven Online Sequential Learning Framework with Self-Adaptive Hot Cognition.,2022,"Chenyu Sun, Chunyan Miao", IJCNN 2022: 1-8,ijcnn
85,What Makes Good Contrastive Learning on Small-Scale Wearable-based Tasks?,2022,"Hangwei Qian, Tian Tian, Chunyan Miao","Hangwei Qian, Tian Tian, Chunyan Miao: What Makes Good Contrastive Learning on Small-Scale Wearable-based Tasks? KDD 2022: 3761-3771",kdd
86,Towards Counterfactual Image Manipulation via CLIP.,2022,"Yingchen Yu, Fangneng Zhan, Rongliang Wu, Jiahui Zhang, Shijian Lu, Miaomiao Cui, Xuansong Xie, Xian-Sheng Hua, Chunyan Miao", ACM Multimedia 2022: 3637-3645,mm
87,Paired Cross-Modal Data Augmentation for Fine-Grained Image-to-Text Retrieval.,2022,"Hao Wang, Guosheng Lin, Steven C. H. Hoi, Chunyan Miao", ACM Multimedia 2022: 5517-5526,mm
88,Efficient Reachability Query with Extreme Labeling Filter.,2022,"Zhixiang Su, Di Wang, Xiaofeng Zhang, Lizhen Cui, Chunyan Miao", WSDM 2022: 966-975,wsdm
89,"IEEE Symposium Series on Computational Intelligence, SSCI 2022, Singapore, December 4-7, 2022.",2022,"Hisao Ishibuchi, Chee-Keong Kwoh, Ah-Hwee Tan, Dipti Srinivasan, Chunyan Miao, Anupam Trivedi, Keeley A. Crockett"," IEEE 2022, ISBN 978-1-6654-8768-9 ",ssci
90,Realizing the Metaverse with Edge Intelligence: A Match Made in Heaven.,2022,"Wei Yang Bryan Lim, Zehui Xiong, Dusit Niyato, Xianbin Cao, Chunyan Miao, Sumei Sun, Qiang Yang",01634 ,corr
91,From Psychological Curiosity to Artificial Curiosity: Curiosity-Driven Learning in Artificial Intelligence Tasks.,2022,"Chenyu Sun, Hangwei Qian, Chunyan Miao",08300 ,corr
92,What Makes Good Contrastive Learning on Small-Scale Wearable-based Tasks?,2022,"Hangwei Qian, Tian Tian, Chunyan Miao",05998 ,corr
93,Stochastic Coded Offloading Scheme for Unmanned Aerial Vehicle-Assisted Edge Computing.,2022,"Wei Chong Ng, Wei Yang Bryan Lim, Zehui Xiong, Dusit Niyato, Chunyan Miao, Zhu Han, Dong In Kim",11697 ,corr
94,A Dynamic Hierarchical Framework for IoT-assisted Metaverse Synchronization.,2022,"Yue Han, Dusit Niyato, Cyril Leung, Dong In Kim, Kun Zhu, Shaohan Feng, Xuemin Sherman Shen, Chunyan Miao",03969 ,corr
95,"A Full Dive into Realizing the Edge-enabled Metaverse: Visions, Enabling Technologies, and Challenges.",2022,"Minrui Xu, Wei Chong Ng, Wei Yang Bryan Lim, Jiawen Kang, Zehui Xiong, Dusit Niyato, Qiang Yang, Xuemin Sherman Shen, Chunyan Miao",05471 ,corr
96,SSD-KD: A Self-supervised Diverse Knowledge Distillation Method for Lightweight Skin Lesion Classification Using Dermoscopic Images.,2022,"Yongwei Wang, Yuheng Wang, Tim K. Lee, Chunyan Miao, Z. Jane Wang",11490 ,corr
97,Semantic Information Market For The Metaverse: An Auction Based Approach.,2022,"Ismail Lotfi, Dusit Niyato, Sumei Sun, Dong In Kim, Melike Erol-Kantarci, Chunyan Miao",04878 ,corr
98,"Quantum-Secured Space-Air-Ground Integrated Networks: Concept, Framework, and Case Study.",2022,"Minrui Xu, Dusit Niyato, Zehui Xiong, Jiawen Kang, Xianbin Cao, Xuemin Sherman Shen, Chunyan Miao",08673 ,corr
99,SimMC: Simple Masked Contrastive Learning of Skeleton Representations for Unsupervised Person Re-Identification.,2022,"Haocong Rao, Chunyan Miao",09826 ,corr
100,CCLF: A Contrastive-Curiosity-Driven Learning Framework for Sample-Efficient Reinforcement Learning.,2022,"Chenyu Sun, Hangwei Qian, Chunyan Miao",00943 ,corr
101,DualCF: Efficient Model Extraction Attack from Counterfactual Explanations.,2022,"Yongjie Wang, Hangwei Qian, Chunyan Miao",06504 ,corr
102,Enhancing Sequential Recommendation with Graph Contrastive Learning.,2022,"Yixin Zhang, Yong Liu, Yonghui Xu, Hao Xiong, Chenyi Lei, Wei He, Lizhen Cui, Chunyan Miao",14837 ,corr
103,Minimalist and High-performance Conversational Recommendation with Uncertainty Estimation for User Preference.,2022,"Yinan Zhang, Boyang Li, Yong Liu, You Yuan, Chunyan Miao",14468 ,corr
104,On Non-Random Missing Labels in Semi-Supervised Learning.,2022,"Xinting Hu, Yulei Niu, Chunyan Miao, Xian-Sheng Hua, Hanwang Zhang",14923 ,corr
105,"Semantic Communications for 6G Future Internet: Fundamentals, Applications, and Challenges.",2022,"Wanting Yang, Hongyang Du, Zi Qin Liew, Wei Yang Bryan Lim, Zehui Xiong, Dusit Niyato, Xuefen Chi, Xuemin Sherman Shen, Chunyan Miao",00427 ,corr
106,Towards Counterfactual Image Manipulation via CLIP.,2022,"Yingchen Yu, Fangneng Zhan, Rongliang Wu, Jiahui Zhang, Shijian Lu, Miaomiao Cui, Xuansong Xie, Xian-Sheng Hua, Chunyan Miao",02812 ,corr
107,Bootstrap Latent Representations for Multi-modal Recommendation.,2022,"Xin Zhou, Hongyu Zhou, Yong Liu, Zhiwei Zeng, Chunyan Miao, Pengwei Wang, Yuan You, Feijun Jiang",05969 ,corr
108,Layer-refined Graph Convolutional Networks for Recommendation.,2022,"Xin Zhou, Donghui Lin, Yong Liu, Chunyan Miao",11088 ,corr
109,3D Cartoon Face Generation with Controllable Expressions from a Single GAN Image.,2022,"Hao Wang, Guosheng Lin, Steven C. H. Hoi, Chunyan Miao",14425 ,corr
110,Paired Cross-Modal Data Augmentation for Fine-Grained Image-to-Text Retrieval.,2022,"Hao Wang, Guosheng Lin, Steven C. H. Hoi, Chunyan Miao",14428 ,corr
111,Economics of Semantic Communication System: An Auction Approach.,2022,"Zi Qin Liew, Hongyang Du, Wei Yang Bryan Lim, Zehui Xiong, Dusit Niyato, Chunyan Miao, Dong In Kim",05040 ,corr
112,Skeleton Prototype Contrastive Learning with Multi-Level Graph Relation Modeling for Unsupervised Person Re-Identification.,2022,"Haocong Rao, Chunyan Miao",11814 ,corr
113,Stochastic Resource Allocation for Semantic Communication-aided Virtual Transportation Networks in the Metaverse.,2022,"Wei Chong Ng, Hongyang Du, Wei Yang Bryan Lim, Zehui Xiong, Dusit Niyato, Chunyan Miao",14661 ,corr
114,ManiCLIP: Multi-Attribute Face Manipulation from Text.,2022,"Hao Wang, Guosheng Lin, Ana Garcia del Molino, Anran Wang, Zehuan Yuan, Chunyan Miao, Jiashi Feng",00445 ,corr
115,Exploring Representation-Level Augmentation for Code Search.,2022,"Haochen Li, Chunyan Miao, Cyril Leung, Yanxian Huang, Yuan Huang, Hongyu Zhang, Yanlin Wang",12285 ,corr
116,"Towards Green Metaverse Networking Technologies, Advancements and Future Directions.",2022,"Siyue Zhang, Wei Yang Bryan Lim, Wei Chong Ng, Zehui Xiong, Dusit Niyato, Xuemin Sherman Shen, Chunyan Miao",03057 ,corr
117,On Inferring User Socioeconomic Status with Mobility Records.,2022,"Zheng Wang, Mingrui Liu, Cheng Long, Qianru Zhang, Jiangneng Li, Chunyan Miao",08200 ,corr
118,ConNER: Consistency Training for Cross-lingual Named Entity Recognition.,2022,"Ran Zhou, Xin Li, Lidong Bing, Erik Cambria, Luo Si, Chunyan Miao",09394 ,corr
119,Toward Efficient Language Model Pretraining and Downstream Adaptation via Self-Evolution: A Case Study on SuperGLUE.,2022,"Qihuang Zhong, Liang Ding, Yibing Zhan, Yu Qiao, Yonggang Wen, Li Shen, Juhua Liu, Baosheng Yu, Bo Du, Yixin Chen, Xinbo Gao, Chunyan Miao, Xiaoou Tang, Dacheng Tao",01853 ,corr
120,Weakly-supervised sensor-based activity segmentation and recognition via learning from distributions.,2021,"Hangwei Qian, Sinno Jialin Pan, Chunyan Miao", 292: 103429 ,ai
121,Optimizing Smart Grid Operations from the Demand Side.,2021,"Yongqing Zheng, Han Yu, Yuliang Shi, Kun Zhang, Shuai Zhen, Lizhen Cui, Cyril Leung, Chunyan Miao", 42: 28-37 ,aim
122,Improving Search Engine Efficiency through Contextual Factor Selection.,2021,"Anxiang Zeng, Han Yu, Qing Da, Yusen Zhan, Yang Yu, Jingren Zhou, Chunyan Miao", 42: 50-58 ,aim
123,Proof of Learning (PoLe): Empowering neural network training with consensus building on blockchains.,2021,"Yuan Liu, Yixiao Lan, Boyang Li, Chunyan Miao, Zhihong Tian", Networks 201: 108594 ,cn
124,"A Comprehensive Survey on Coded Distributed Computing: Fundamentals, Challenges, and Networking Applications.",2021,"Jer Shyuan Ng, Wei Yang Bryan Lim, Nguyen Cong Luong, Zehui Xiong, Alia Asheralieva, Dusit Niyato, Cyril Leung, Chunyan Miao", Tutorials 23: 1800-1837 ,comsur
125,Ping Pong: An Exergame for Cognitive Inhibition Training.,2021,"Hao Zhang, Zhiqi Shen, Siyuan Liu, Dazhong Yuan, Chunyan Miao", 37: 1104-1115 ,ijhci
126,Development and validation of a practical instrument for evaluating players' familiarity with exergames.,2021,"Hao Zhang, Di Wang, Yu Wang, Ying Chi, Chunyan Miao", 145: 102521 ,ijmms
127,Federated Learning in the Sky: Aerial-Ground Air Quality Sensing Framework With UAV Swarms.,2021,"Yi Liu, Jiangtian Nie, Xuandi Li, Syed Hassan Ahmed, Wei Yang Bryan Lim, Chunyan Miao", 8: 9827-9837 ,iotj
